Epoch,Timestamp,Open,High,Low,Close,Volume
1760514540,2025-10-15T13:19:00,82656.82,82672.92,82655.46,82665.65,0
1760514600,2025-10-15T13:20:00,82665.79,82670.99,82658.38,82665.73,0
1760514660,2025-10-15T13:21:00,82667.89,82675.93,82654.91,82673.1,0
1760514720,2025-10-15T13:22:00,82674.57,82688.37,82670.69,82688.37,0
1760514780,2025-10-15T13:23:00,82683.46,82691.03,82676.17,82677.79,0
1760514840,2025-10-15T13:24:00,82681.64,82682.87,82656.55,82656.73,0
1760514900,2025-10-15T13:25:00,82654.16,82678.65,82641.65,82673.5,0
1760514960,2025-10-15T13:26:00,82676.62,82690.33,82671.54,82671.54,0
1760515020,2025-10-15T13:27:00,82670.33,82670.47,82647.86,82663.31,0
1760515080,2025-10-15T13:28:00,82663.31,82709.03,82661.27,82706.84,0
1760515140,2025-10-15T13:29:00,82706.84,82706.84,82677.27,82680.79,0
1760515200,2025-10-15T13:30:00,82680.44,82692.87,82673.3,82686.95,0
1760515260,2025-10-15T13:31:00,82687.65,82691.07,82674.89,82676.02,0
1760515320,2025-10-15T13:32:00,82674.85,82677.83,82666.15,82676.64,0
1760515380,2025-10-15T13:33:00,82676.29,82684.19,82673.89,82684.19,0
1760515440,2025-10-15T13:34:00,82684.19,82698.89,82684.19,82696.7,0
1760515500,2025-10-15T13:35:00,82697.69,82714.93,82697.18,82710.13,0
1760515560,2025-10-15T13:36:00,82708.25,82719.09,82706.15,82712.84,0
1760515620,2025-10-15T13:37:00,82712.43,82724.15,82703.58,82719.04,0
1760515680,2025-10-15T13:38:00,82719.04,82727.02,82715.02,82718.49,0
1760515740,2025-10-15T13:39:00,82717.45,82721.99,82685.56,82685.56,0
1760515800,2025-10-15T13:40:00,82685.06,82690.33,82678.81,82681.39,0
1760515860,2025-10-15T13:41:00,82682.01,82688.01,82675.37,82683.81,0
1760515920,2025-10-15T13:42:00,82682.84,82688.48,82674.24,82685.4,0
1760515980,2025-10-15T13:43:00,82685.97,82691.99,82680.58,82682.42,0
1760516040,2025-10-15T13:44:00,82682.73,82691.88,82682.73,82685.85,0
1760516100,2025-10-15T13:45:00,82685.5,82688.34,82677.06,82686.93,0
1760516160,2025-10-15T13:46:00,82686.05,82696.02,82682.86,82692.13,0
1760516220,2025-10-15T13:47:00,82692.04,82697.17,82685.4,82687.3,0
1760516280,2025-10-15T13:48:00,82687.22,82691.23,82670.92,82671.97,0
1760516340,2025-10-15T13:49:00,82673.71,82678.37,82647.67,82652.28,0
1760516400,2025-10-15T13:50:00,82651.22,82665.63,82649.06,82662.34,0
1760516460,2025-10-15T13:51:00,82657.22,82664.13,82647.27,82657.02,0
