Epoch,Timestamp,Open,High,Low,Close,Volume
1789448880,2026-09-15T10:38:00,74755.53,74760.07,74743.27,74743.27,15487
1789448940,2026-09-15T10:39:00,74744.58,74751.83,74737.65,74746.82,16336
1789449000,2026-09-15T10:40:00,74747.96,74749.82,74734.77,74738.12,34438
1789449060,2026-09-15T10:41:00,74737.97,74745.42,74722.16,74742.26,56667
1789449120,2026-09-15T10:42:00,74742.26,74742.8,74724.31,74730.51,31900
1789449180,2026-09-15T10:43:00,74730.08,74730.59,74681.34,74698.86,25865
1789449240,2026-09-15T10:44:00,74699.78,74701.34,74689,74692.37,13459
1789449300,2026-09-15T10:45:00,74693.07,74698.73,74687.06,74698.04,31477
1789449360,2026-09-15T10:46:00,74698.53,74698.53,74652.76,74656.03,34822
1789449420,2026-09-15T10:47:00,74657.17,74680.23,74655.32,74673.24,26994
1789449480,2026-09-15T10:48:00,74672.78,74684.93,74664.04,74676.1,38368
1789449540,2026-09-15T10:49:00,74676.36,74678.22,74641.66,74644.27,72717
1789449600,2026-09-15T10:50:00,74644.67,74677.12,74640.96,74674.31,31328
1789449660,2026-09-15T10:51:00,74673.9,74676.92,74625.51,74626.01,23647
1789449720,2026-09-15T10:52:00,74623.59,74630.12,74617.19,74628.31,17619
1789449780,2026-09-15T10:53:00,74628.63,74632.46,74621.23,74624.98,22013
1789449840,2026-09-15T10:54:00,74624.65,74642.69,74623.9,74629.8,29816
1789449900,2026-09-15T10:55:00,74633.33,74637.29,74611.53,74613.94,14650
1789449960,2026-09-15T10:56:00,74612.9,74623.57,74609.21,74611.08,22157
1789450020,2026-09-15T10:57:00,74609.96,74622.1,74604.24,74615.07,10247
1789450080,2026-09-15T10:58:00,74618.34,74631.25,74607.11,74624.94,36753
1789450140,2026-09-15T10:59:00,74624.99,74648.38,74620.41,74647.69,19074
1789450200,2026-09-15T11:00:00,74649.24,74650.15,74635.52,74638.2,24254
1789450260,2026-09-15T11:01:00,74639.43,74687.11,74634.16,74684.57,43116
1789450320,2026-09-15T11:02:00,74684.13,74728.48,74681.79,74724.88,31225
1789450380,2026-09-15T11:03:00,74719.16,74724.43,74693.96,74694.31,22833
1789450440,2026-09-15T11:04:00,74694.65,74709.69,74685.97,74705.93,26017
1789450500,2026-09-15T11:05:00,74709.71,74717.07,74691.37,74691.53,30930
1789450560,2026-09-15T11:06:00,74694.37,74697.9,74675.53,74690.74,27881
1789450620,2026-09-15T11:07:00,74690.09,74690.09,74644.46,74646.45,41607
1789450680,2026-09-15T11:08:00,74645.37,74650.27,74632.17,74644.41,27856
1789450740,2026-09-15T11:09:00,74644.76,74650.9,74636.6,74637.92,24399
1789450800,2026-09-15T11:10:00,74637.92,74637.92,74608.98,74629.11,19185
1789450860,2026-09-15T11:11:00,74626.52,74693.13,74626.52,74674.72,24542
1789450920,2026-09-15T11:12:00,74677.12,74681.75,74657.29,74666.78,11352
1789450980,2026-09-15T11:13:00,74671.35,74676.77,74643.38,74650.68,37216
1789451040,2026-09-15T11:14:00,74651.14,74681.15,74650.23,74667.66,25048
1789451100,2026-09-15T11:15:00,74667.76,74701,74667.76,74697.41,10557
1789451160,2026-09-15T11:16:00,74700.41,74709.17,74652.81,74654.66,32680
1789451220,2026-09-15T11:17:00,74653.57,74659.42,74638.4,74642.11,24121
1789451280,2026-09-15T11:18:00,74643.03,74647.33,74635.41,74641.13,12617
1789451340,2026-09-15T11:19:00,74634.66,74634.66,74609.4,74621.49,36136
1789451400,2026-09-15T11:20:00,74621.71,74622.99,74593.91,74598.98,18380
1789451460,2026-09-15T11:21:00,74602.26,74611.16,74593.19,74611.16,19693
1789451520,2026-09-15T11:22:00,74612.25,74632.93,74612.15,74627.48,17265
1789451580,2026-09-15T11:23:00,74629.35,74639.62,74626.62,74630.34,14784
1789451640,2026-09-15T11:24:00,74634.13,74648.72,74629.25,74634.24,15383
1789451700,2026-09-15T11:25:00,74634.23,74641.73,74610.97,74611.55,13498
1789451760,2026-09-15T11:26:00,74610.62,74618.39,74594.74,74594.74,17549
1789451820,2026-09-15T11:27:00,74594.8,74602.26,74587.96,74595.78,9002
1789451880,2026-09-15T11:28:00,74595.4,74604.03,74587.68,74587.68,9710
1789451940,2026-09-15T11:29:00,74585.86,74602.27,74583.55,74600.29,24912
1789452000,2026-09-15T11:30:00,74598.58,74615.64,74586.49,74589.87,23595
1789452060,2026-09-15T11:31:00,74588.53,74605.35,74587.73,74598.68,11178
1789452120,2026-09-15T11:32:00,74604.47,74631.39,74598.06,74617.25,32791
1789452180,2026-09-15T11:33:00,74617.95,74625.84,74610.39,74620.56,13152
1789452240,2026-09-15T11:34:00,74620.66,74632.48,74617.24,74624.95,54369
1789452300,2026-09-15T11:35:00,74626.29,74638.46,74622.59,74637.14,20209
1789452360,2026-09-15T11:36:00,74637.19,74667.71,74635.05,74663.91,25698
1789452420,2026-09-15T11:37:00,74661,74671.36,74659.32,74661.25,15659
1789452480,2026-09-15T11:38:00,74659.97,74688.74,74657.61,74687.71,15895
1789452540,2026-09-15T11:39:00,74689.31,74696.3,74684.27,74695.76,13340
1789452600,2026-09-15T11:40:00,74695.32,74700.2,74662.77,74667.65,20269
1789452660,2026-09-15T11:41:00,74667.69,74677.27,74663.04,74668.79,12700
1789452720,2026-09-15T11:42:00,74670.01,74673.51,74654.12,74655.12,10624
1789452780,2026-09-15T11:43:00,74655.68,74671.63,74650.55,74666.73,14688
1789452840,2026-09-15T11:44:00,74666.16,74685.87,74665.63,74679.59,11109
1789452900,2026-09-15T11:45:00,74679.02,74684.33,74668.43,74671.7,11878
1789452960,2026-09-15T11:46:00,74672.2,74681.19,74665.73,74665.73,13472
1789453020,2026-09-15T11:47:00,74668.9,74679.51,74665.54,74672.29,8995
1789453080,2026-09-15T11:48:00,74671.33,74688.57,74669.94,74685.56,13152
1789453140,2026-09-15T11:49:00,74686.31,74689.12,74653.85,74657.9,12949
1789453200,2026-09-15T11:50:00,74657.41,74657.41,74638.46,74639.29,34626
1789453260,2026-09-15T11:51:00,74638.96,74658.96,74637.51,74654.04,33840
1789453320,2026-09-15T11:52:00,74653.9,74654.97,74627.99,74627.99,54117
1789453380,2026-09-15T11:53:00,74627.99,74630.24,74616.02,74617.17,11135
1789453440,2026-09-15T11:54:00,74615.99,74622.55,74608.94,74612.04,33354
1789453500,2026-09-15T11:55:00,74613.45,74624.95,74611.66,74619.47,51671
1789453560,2026-09-15T11:56:00,74618.71,74638.75,74614.51,74638.75,19580
1789453620,2026-09-15T11:57:00,74639.39,74647.05,74632.35,74638.23,17749
1789453680,2026-09-15T11:58:00,74639.9,74672.39,74639.9,74657.01,16316
1789453740,2026-09-15T11:59:00,74656.51,74671.25,74656.51,74667.3,12565
1789453800,2026-09-15T12:00:00,74668.4,74678.17,74660.73,74672.39,16989
1789453860,2026-09-15T12:01:00,74671.5,74678.8,74664.07,74665.22,18813
1789453920,2026-09-15T12:02:00,74669.45,74692.4,74661.5,74689.12,28879
1789453980,2026-09-15T12:03:00,74694.62,74714.38,74692.82,74714.38,24805
1789454040,2026-09-15T12:04:00,74713.77,74713.77,74697.87,74705.61,20741
1789454100,2026-09-15T12:05:00,74706.96,74724.91,74706.96,74724.91,22428
1789454160,2026-09-15T12:06:00,74722.51,74722.51,74684.07,74689.49,17210
1789454220,2026-09-15T12:07:00,74688.22,74693.99,74682.41,74690.4,14009
1789454280,2026-09-15T12:08:00,74691.12,74711.33,74688.29,74707.27,16268
1789454340,2026-09-15T12:09:00,74704.37,74707.32,74690.75,74690.75,29291
1789454400,2026-09-15T12:10:00,74692.99,74699.25,74682.01,74685.24,9994
1789454460,2026-09-15T12:11:00,74685.48,74699.06,74685.48,74687.35,19523
1789454520,2026-09-15T12:12:00,74687.03,74692.98,74672.29,74677.47,10884
1789454580,2026-09-15T12:13:00,74680.81,74680.81,74660.88,74666.87,60571
1789454640,2026-09-15T12:14:00,74667.02,74678.35,74666.02,74674.14,18959
1789454700,2026-09-15T12:15:00,74673.73,74675.85,74653.86,74656.24,23685
1789454760,2026-09-15T12:16:00,74656.14,74678.45,74656.14,74670.26,17272
1789454820,2026-09-15T12:17:00,74670.26,74677.9,74666.56,74673.43,18143
1789454880,2026-09-15T12:18:00,74673.5,74673.5,74647.45,74647.93,38453
1789454940,2026-09-15T12:19:00,74650.5,74652.49,74643.96,74647.9,17615
1789455000,2026-09-15T12:20:00,74645.33,74652.01,74638.12,74639.2,20449
1789455060,2026-09-15T12:21:00,74639.2,74659.43,74638.22,74657.82,168904
1789455120,2026-09-15T12:22:00,74658.1,74660.37,74643.75,74644.28,50051
1789455180,2026-09-15T12:23:00,74643.96,74662.3,74642.82,74660.87,12570
1789455240,2026-09-15T12:24:00,74659.31,74664.47,74656.03,74657.94,12343
1789455300,2026-09-15T12:25:00,74657.69,74661.09,74653.6,74660.02,9392
1789455360,2026-09-15T12:26:00,74659.39,74659.39,74646.67,74648.35,21055
1789455420,2026-09-15T12:27:00,74649.67,74655.92,74647.59,74653.69,7080
1789455480,2026-09-15T12:28:00,74656.19,74667.58,74651.01,74663.77,7788
1789455540,2026-09-15T12:29:00,74664.26,74677.09,74662.61,74674.38,7097
1789455600,2026-09-15T12:30:00,74674.38,74675.94,74643.2,74657.08,17104
1789455660,2026-09-15T12:31:00,74657.73,74658.7,74607.62,74609.94,31876
1789455720,2026-09-15T12:32:00,74608.74,74620,74603.12,74615.43,8047
1789455780,2026-09-15T12:33:00,74613.4,74623.54,74610.15,74619.36,28812
1789455840,2026-09-15T12:34:00,74619.88,74628.12,74619.29,74625.57,14641
1789455900,2026-09-15T12:35:00,74624.44,74650.88,74615.41,74646.83,17653
1789455960,2026-09-15T12:36:00,74648.78,74653.4,74642.9,74649.54,8231
1789456020,2026-09-15T12:37:00,74649.05,74649.05,74630.2,74639.43,6563
1789456080,2026-09-15T12:38:00,74640.83,74642.81,74631.94,74637.04,17645
1789456140,2026-09-15T12:39:00,74635.97,74638.63,74630.89,74630.89,14996
1789456200,2026-09-15T12:40:00,74630.49,74635.45,74626.89,74628.33,8976
1789456260,2026-09-15T12:41:00,74630.26,74645.3,74630.26,74635.21,10207
1789456320,2026-09-15T12:42:00,74633.41,74645.97,74633.41,74638.59,11488
1789456380,2026-09-15T12:43:00,74642.2,74645.79,74636.47,74638.86,6290
1789456440,2026-09-15T12:44:00,74638.86,74644.38,74632.46,74632.46,4997
1789456500,2026-09-15T12:45:00,74631.95,74631.95,74611.29,74611.29,7981
1789456560,2026-09-15T12:46:00,74610.59,74622.19,74610.59,74622.15,7949
1789456620,2026-09-15T12:47:00,74622.3,74628.93,74615.06,74628.35,12812
1789456680,2026-09-15T12:48:00,74627.65,74643.65,74623.5,74642.41,13095
1789456740,2026-09-15T12:49:00,74642.06,74652.98,74635.39,74652.98,23430
1789456800,2026-09-15T12:50:00,74645.81,74675.5,74645.81,74671.32,51609
1789456860,2026-09-15T12:51:00,74669.38,74671.62,74663.19,74666.71,13594
1789456920,2026-09-15T12:52:00,74665.97,74668.25,74653.89,74655.04,5826
1789456980,2026-09-15T12:53:00,74653.19,74654.95,74641.4,74644.78,7079
1789457040,2026-09-15T12:54:00,74646.06,74655.92,74645.94,74654.99,8531
1789457100,2026-09-15T12:55:00,74654.99,74658.93,74643.44,74649.56,8248
1789457160,2026-09-15T12:56:00,74648.55,74650.6,74633.73,74633.85,6746
1789457220,2026-09-15T12:57:00,74638.29,74645.23,74625.41,74625.41,12753
1789457280,2026-09-15T12:58:00,74624.75,74633.44,74577.37,74577.37,36122
1789457340,2026-09-15T12:59:00,74581.48,74595.58,74576.69,74581.31,57951
1789457400,2026-09-15T13:00:00,74581.73,74610.45,74580.44,74593.83,45015
1789457460,2026-09-15T13:01:00,74599.17,74600.86,74565.4,74567.27,27069
1789457520,2026-09-15T13:02:00,74569,74578.66,74568.52,74571.95,20228
1789457580,2026-09-15T13:03:00,74570.54,74571.84,74548.87,74554.81,10788
1789457640,2026-09-15T13:04:00,74554.81,74577.61,74553.44,74573.89,9735
1789457700,2026-09-15T13:05:00,74573.15,74597.93,74570.41,74596.7,9945
1789457760,2026-09-15T13:06:00,74596.7,74599.9,74572.18,74573.03,10894
1789457820,2026-09-15T13:07:00,74573.03,74584.25,74569.03,74569.03,31412
1789457880,2026-09-15T13:08:00,74568.47,74573.02,74560.38,74573.02,10732
1789457940,2026-09-15T13:09:00,74573.02,74579.61,74569.74,74569.74,51287
1789458000,2026-09-15T13:10:00,74571.03,74582.94,74569.46,74571.01,11875
1789458060,2026-09-15T13:11:00,74570.16,74570.16,74518.68,74527.49,14198
1789458120,2026-09-15T13:12:00,74526.88,74544.1,74526.88,74538.06,10785
1789458180,2026-09-15T13:13:00,74537.39,74548.89,74535.92,74548.66,6347
1789458240,2026-09-15T13:14:00,74548.96,74553.14,74535.34,74545.26,47362
1789458300,2026-09-15T13:15:00,74544.86,74544.86,74523.79,74525.19,11902
1789458360,2026-09-15T13:16:00,74523.58,74531.66,74518.4,74520.56,12578
1789458420,2026-09-15T13:17:00,74519.35,74519.35,74498.7,74511.07,13615
1789458480,2026-09-15T13:18:00,74517.38,74538.41,74517.38,74533.56,13226
1789458540,2026-09-15T13:19:00,74534.5,74556.08,74531.45,74544.36,809840
1789458600,2026-09-15T13:20:00,74544.36,74551.63,74527.54,74528.29,582616
1789458660,2026-09-15T13:21:00,74527.58,74529.61,74499.3,74500.03,20792
1789458720,2026-09-15T13:22:00,74500.51,74503.27,74493.92,74500.14,13958
1789458780,2026-09-15T13:23:00,74502.3,74507.53,74491.38,74500.15,11681
1789458840,2026-09-15T13:24:00,74498.42,74514.83,74497.24,74501.35,7590
1789458900,2026-09-15T13:25:00,74502.56,74512.06,74502.24,74503.25,8619
1789458960,2026-09-15T13:26:00,74503.3,74525.25,74502.42,74525.25,10659
1789459020,2026-09-15T13:27:00,74525.31,74541.73,74525.31,74530.31,8122
1789459080,2026-09-15T13:28:00,74529.54,74535.51,74519.17,74519.17,13672
1789459140,2026-09-15T13:29:00,74518.66,74525.33,74503.42,74503.96,15020
1789459200,2026-09-15T13:30:00,74503.08,74504.34,74482.55,74482.55,14244
1789459260,2026-09-15T13:31:00,74480.62,74486.47,74438.12,74442.41,76856
1789459320,2026-09-15T13:32:00,74443.46,74457.51,74442.09,74452.72,7196
1789459380,2026-09-15T13:33:00,74453.42,74461.08,74448.84,74456.42,9366
1789459440,2026-09-15T13:34:00,74456.42,74464.14,74453.34,74457.21,12075
1789459500,2026-09-15T13:35:00,74457.79,74462.33,74450.15,74455.57,16533
1789459560,2026-09-15T13:36:00,74455.65,74490.19,74455.65,74488.29,10941
1789459620,2026-09-15T13:37:00,74490.79,74491.24,74466.93,74472.06,9782
1789459680,2026-09-15T13:38:00,74473.79,74477.37,74453.55,74455.15,10684
1789459740,2026-09-15T13:39:00,74454.26,74463.1,74452.88,74457.77,11268
1789459800,2026-09-15T13:40:00,74457.77,74460.78,74439.86,74441.3,9812
1789459860,2026-09-15T13:41:00,74440.92,74440.92,74402.6,74421.71,29704
1789459920,2026-09-15T13:42:00,74422.29,74431.9,74417.34,74417.36,16502
1789459980,2026-09-15T13:43:00,74417.5,74442.28,74415.37,74429.59,23607
1789460040,2026-09-15T13:44:00,74429.98,74435.89,74425.02,74433.92,17119
1789460100,2026-09-15T13:45:00,74432.38,74448.83,74428.91,74447.52,7837
1789460160,2026-09-15T13:46:00,74447.81,74448.81,74432.68,74439.14,10717
1789460220,2026-09-15T13:47:00,74437.95,74448.28,74437.95,74443.72,6415
1789460280,2026-09-15T13:48:00,74443.2,74447.79,74438.08,74439.11,12861
1789460340,2026-09-15T13:49:00,74439.5,74455.26,74439.32,74454.28,10977
1789460400,2026-09-15T13:50:00,74456.21,74469.18,74448.45,74466.74,12621
1789460460,2026-09-15T13:51:00,74468.12,74469.63,74456.98,74465.17,12139
1789460520,2026-09-15T13:52:00,74464.69,74467.64,74459.24,74463,4407
1789460580,2026-09-15T13:53:00,74464.03,74469.45,74456.33,74457.85,6265
1789460640,2026-09-15T13:54:00,74456.35,74458.2,74450.51,74455.27,8248
1789460700,2026-09-15T13:55:00,74454.1,74454.52,74447.22,74449.2,4113
1789460760,2026-09-15T13:56:00,74448.24,74450.94,74429.81,74450.94,64658
1789460820,2026-09-15T13:57:00,74448,74454.46,74443.28,74446.48,11697
1789460880,2026-09-15T13:58:00,74446.16,74460.39,74443.03,74459.77,36886
1789460940,2026-09-15T13:59:00,74457.2,74463.65,74453.37,74461.19,9807
1789461000,2026-09-15T14:00:00,74460.68,74465.03,74453.79,74463.01,8456
1789461060,2026-09-15T14:01:00,74463.48,74470.13,74450.39,74453.41,10313
1789461120,2026-09-15T14:02:00,74453.41,74460.25,74449.87,74459.5,42061
1789461180,2026-09-15T14:03:00,74455.75,74466.07,74450.28,74465.07,36702
1789461240,2026-09-15T14:04:00,74467.44,74469.71,74453.99,74454.47,29989
1789461300,2026-09-15T14:05:00,74455.17,74460.64,74437.84,74442.21,14093
1789461360,2026-09-15T14:06:00,74441.16,74457.53,74438.18,74457.53,9950
1789461420,2026-09-15T14:07:00,74457.13,74465.62,74452.98,74452.98,17425
1789461480,2026-09-15T14:08:00,74453.55,74453.55,74430.63,74439.83,8878
1789461540,2026-09-15T14:09:00,74436.83,74439.26,74421.97,74422.92,7948
1789461600,2026-09-15T14:10:00,74418.81,74422.67,74378.98,74378.98,33537
1789461660,2026-09-15T14:11:00,74377.98,74380.29,74349.16,74352.28,22130
1789461720,2026-09-15T14:12:00,74350,74350.6,74320.28,74341.82,33820
1789461780,2026-09-15T14:13:00,74340.44,74353.46,74333.81,74346.18,30662
1789461840,2026-09-15T14:14:00,74344.39,74344.39,74324.76,74329.23,11449
1789461900,2026-09-15T14:15:00,74325.94,74325.94,74251.04,74258.51,64305
1789461960,2026-09-15T14:16:00,74257.53,74266.75,74248.93,74257.54,24769
1789462020,2026-09-15T14:17:00,74257.46,74266.39,74239.53,74265.63,25914
1789462080,2026-09-15T14:18:00,74264.29,74267.74,74231.27,74231.51,44280
1789462140,2026-09-15T14:19:00,74233.47,74235.24,74213.95,74215.75,40513
1789462200,2026-09-15T14:20:00,74215.58,74248.24,74211.54,74232.85,26051
1789462260,2026-09-15T14:21:00,74229.49,74267.42,74229.49,74267.42,15674
1789462320,2026-09-15T14:22:00,74267.82,74280.44,74253,74277.45,13858
1789462380,2026-09-15T14:23:00,74275.13,74286.63,74272.33,74278.17,14137
1789462440,2026-09-15T14:24:00,74275.53,74275.53,74243.81,74252.46,21850
1789462500,2026-09-15T14:25:00,74249.58,74259.06,74242.09,74246.41,26124
1789462560,2026-09-15T14:26:00,74247.63,74263.46,74247.63,74252.64,47299
1789462620,2026-09-15T14:27:00,74253.85,74267.04,74249.93,74257.81,56121
1789462680,2026-09-15T14:28:00,74256.99,74261.21,74226.33,74228.54,19105
1789462740,2026-09-15T14:29:00,74229.8,74247.08,74217.85,74247.08,70744
1789462800,2026-09-15T14:30:00,74246.85,74246.85,74238.29,74241.93,14355
1789462860,2026-09-15T14:31:00,74243.73,74249.41,74239.05,74243.63,11864
1789462920,2026-09-15T14:32:00,74244.96,74257.01,74237.38,74249.27,11229
1789462980,2026-09-15T14:33:00,74248.51,74272.18,74248.51,74257.34,14563
1789463040,2026-09-15T14:34:00,74257.34,74272.7,74249.29,74260.15,23026
1789463100,2026-09-15T14:35:00,74259.17,74264.29,74252.23,74258.27,772192
1789463160,2026-09-15T14:36:00,74258.75,74268.48,74250.39,74262.94,15245
1789463220,2026-09-15T14:37:00,74262.82,74262.82,74249.08,74256.12,11184
1789463280,2026-09-15T14:38:00,74257.58,74274.69,74249.85,74274.69,12128
1789463340,2026-09-15T14:39:00,74273.84,74297.07,74273.84,74284.48,22637
1789463400,2026-09-15T14:40:00,74281.8,74292.89,74268.76,74280.73,17437
1789463460,2026-09-15T14:41:00,74282.76,74305.5,74282.16,74293.31,17407
1789463520,2026-09-15T14:42:00,74291.4,74306.08,74283.62,74285.99,9674
1789463580,2026-09-15T14:43:00,74286.8,74290.91,74273.32,74284.72,11691
1789463640,2026-09-15T14:44:00,74284.72,74296.48,74284.16,74284.16,12871
1789463700,2026-09-15T14:45:00,74283.9,74284.1,74260.8,74263.7,15402
1789463760,2026-09-15T14:46:00,74258.79,74258.79,74225.74,74227.88,38665
1789463820,2026-09-15T14:47:00,74223.02,74226.11,74145.85,74145.85,42985
1789463880,2026-09-15T14:48:00,74147.29,74148.89,74080.47,74101.21,52290
1789463940,2026-09-15T14:49:00,74102.97,74126.6,74101.11,74122.64,33363
1789464000,2026-09-15T14:50:00,74122.75,74176.14,74122.75,74173.09,28072
1789464060,2026-09-15T14:51:00,74181.15,74213.54,74180.05,74213.54,27185
1789464120,2026-09-15T14:52:00,74215.12,74216.09,74196.17,74208.53,29836
1789464180,2026-09-15T14:53:00,74206.35,74209.05,74174.72,74192.79,24199
1789464240,2026-09-15T14:54:00,74196.61,74196.87,74166.95,74169.38,26047
